OrderID,OrderDate,CustomerID,Region,Category,Quantity,UnitPrice,PaymentMethod,CustomerAge,Sales,OrderMonth,OrderYear,Weekday
1082,2024-03-31,381,West,Sports,5,226.15,Wallet,44.0,1130.75,2024-03,2024,Sunday
1054,2023-01-14,464,East,Electronics,1,309.7,Wallet,44.0,309.7,2023-01,2023,Saturday
1928,2024-03-18,418,East,Sports,3,120.62,Wallet,44.0,361.86,2024-03,2024,Monday
2096,2023-10-19,57,West,Sports,3,141.07,Credit Card,39.0,423.21,2023-10,2023,Thursday
1558,2024-02-01,178,North,Home & Kitchen,6,333.55,Cash,22.0,2001.3,2024-02,2024,Thursday
1041,2024-07-16,303,South,Electronics,5,489.04,Cash,20.0,2445.2,2024-07,2024,Tuesday
2242,2023-03-29,20,East,Electronics,8,487.0,Debit Card,47.0,3896.0,2023-03,2023,Wednesday
1262,2023-10-25,100,South,Home & Kitchen,2,337.3,Wallet,65.0,674.6,2023-10,2023,Wednesday
2585,2023-04-24,357,North,Clothing,9,75.1,Credit Card,33.0,675.9,2023-04,2023,Monday
1931,2023-10-16,20,West,Electronics,5,65.91,Cash,38.0,329.55,2023-10,2023,Monday
1084,2024-12-27,494,North,Books,7,410.6,Wallet,44.0,2874.2,2024-12,2024,Friday
2700,2024-05-03,305,South,Books,4,199.62,UPI,42.0,798.48,2024-05,2024,Friday
2230,2024-03-18,444,North,Sports,5,227.32,Debit Card,64.0,1136.6,2024-03,2024,Monday
2574,2023-05-04,35,South,Sports,9,93.93,Cash,56.0,845.37,2023-05,2023,Thursday
1842,2023-08-21,256,West,Sports,8,122.35,Credit Card,46.0,978.8,2023-08,2023,Monday
1031,2023-09-10,119,South,Books,2,103.79,Wallet,32.0,207.58,2023-09,2023,Sunday
1514,2024-08-29,141,East,Home & Kitchen,9,345.28,Wallet,25.0,3107.52,2024-08,2024,Thursday
2016,2023-10-23,113,North,Sports,1,108.97,Cash,54.0,108.97,2023-10,2023,Monday
2313,2023-02-10,263,West,Sports,2,497.92,Debit Card,68.0,995.84,2023-02,2023,Friday
2698,2023-04-09,344,West,Clothing,9,226.84,Debit Card,41.0,2041.56,2023-04,2023,Sunday
2989,2023-08-30,280,West,Clothing,6,312.9,Debit Card,29.0,1877.4,2023-08,2023,Wednesday
2237,2024-08-31,49,East,Home & Kitchen,6,249.94,UPI,18.0,1499.64,2024-08,2024,Saturday
2321,2024-09-20,40,South,Clothing,1,200.52,Wallet,63.0,200.52,2024-09,2024,Friday
2827,2023-11-14,277,East,Clothing,2,296.79,Credit Card,48.0,593.58,2023-11,2023,Tuesday
2607,2024-11-11,174,East,Clothing,6,326.8,Cash,32.0,1960.8,2024-11,2024,Monday
2264,2024-05-28,26,North,Home & Kitchen,7,342.32,UPI,65.0,2396.24,2024-05,2024,Tuesday
2859,2023-10-15,380,North,Sports,3,145.63,Credit Card,18.0,436.89,2023-10,2023,Sunday
2899,2023-09-03,486,North,Electronics,8,89.23,UPI,68.0,713.84,2023-09,2023,Sunday
1049,2023-06-16,452,West,Books,8,208.91,Credit Card,57.0,1671.28,2023-06,2023,Friday
2207,2024-01-06,98,South,Sports,2,294.67,UPI,48.0,589.34,2024-01,2024,Saturday
2990,2023-08-04,125,North,Clothing,9,255.34,Cash,43.0,2298.06,2023-08,2023,Friday
1468,2023-02-16,158,West,Clothing,7,328.85,UPI,27.0,2301.95,2023-02,2023,Thursday
1154,2024-08-06,326,West,Clothing,1,255.34,Wallet,39.0,255.34,2024-08,2024,Tuesday
2590,2023-12-15,445,South,Electronics,8,481.28,Debit Card,20.0,3850.24,2023-12,2023,Friday
2900,2024-09-28,321,North,Clothing,6,131.09,UPI,53.0,786.54,2024-09,2024,Saturday
1395,2024-10-15,136,North,Clothing,9,44.23,UPI,49.0,398.07,2024-10,2024,Tuesday
1124,2024-07-27,110,West,Sports,8,464.61,Wallet,65.0,3716.88,2024-07,2024,Saturday
1356,2024-08-29,300,East,Sports,7,430.37,UPI,32.0,3012.59,2024-08,2024,Thursday
1135,2024-05-17,450,East,Electronics,4,191.52,UPI,69.0,766.08,2024-05,2024,Friday
1269,2023-01-02,164,West,Books,9,67.51,UPI,26.0,607.59,2023-01,2023,Monday
1386,2024-02-12,446,North,Sports,2,30.0,Cash,69.0,60.0,2024-02,2024,Monday
1610,2024-09-25,133,East,Sports,8,174.77,Wallet,38.0,1398.16,2024-09,2024,Wednesday
1221,2023-05-10,36,South,Electronics,7,462.0,Debit Card,48.0,3234.0,2023-05,2023,Wednesday
1042,2024-07-20,232,West,Home & Kitchen,5,104.28,Wallet,29.0,521.4,2024-07,2024,Saturday
1220,2024-09-29,440,East,Electronics,1,50.01,Debit Card,44.0,50.01,2024-09,2024,Sunday
1598,2024-10-08,191,North,Books,9,309.01,Cash,49.0,2781.09,2024-10,2024,Tuesday
2274,2023-09-13,97,South,Books,6,475.72,UPI,67.0,2854.32,2023-09,2023,Wednesday
2303,2024-03-17,432,North,Books,4,152.73,Cash,58.0,610.92,2024-03,2024,Sunday
1681,2024-02-19,10,North,Sports,7,207.42,UPI,24.0,1451.94,2024-02,2024,Monday
2135,2024-09-13,441,East,Sports,6,227.32,Cash,21.0,1363.92,2024-09,2024,Friday
2933,2024-03-24,125,North,Sports,5,496.05,Debit Card,44.0,2480.25,2024-03,2024,Sunday
1876,2023-08-04,23,North,Sports,1,89.78,UPI,39.0,89.78,2023-08,2023,Friday
1542,2024-07-01,43,South,Clothing,2,130.8,Credit Card,31.0,261.6,2024-07,2024,Monday
2065,2023-08-19,499,West,Sports,5,65.34,Debit Card,58.0,326.7,2023-08,2023,Saturday
1870,2023-02-25,353,East,Books,1,303.86,Wallet,61.0,303.86,2023-02,2023,Saturday
2879,2024-02-08,402,South,Clothing,6,55.01,Credit Card,33.0,330.06,2024-02,2024,Thursday
2907,2024-06-03,414,South,Sports,5,119.17,Cash,30.0,595.85,2024-06,2024,Monday
2122,2023-04-16,217,East,Sports,5,140.64,Wallet,56.0,703.2,2023-04,2023,Sunday
2588,2023-08-12,417,West,Sports,5,478.62,Debit Card,28.0,2393.1,2023-08,2023,Saturday
2308,2023-03-16,316,East,Clothing,3,24.96,Credit Card,49.0,74.88,2023-03,2023,Thursday
2147,2023-11-09,248,West,Sports,5,310.77,Credit Card,64.0,1553.85,2023-11,2023,Thursday
2107,2023-10-29,414,South,Home & Kitchen,3,379.95,Debit Card,27.0,1139.85,2023-10,2023,Sunday
2599,2023-08-04,8,South,Sports,4,12.56,Cash,24.0,50.24,2023-08,2023,Friday
2848,2024-06-20,335,North,Sports,9,442.26,Cash,25.0,3980.34,2024-06,2024,Thursday
2811,2023-05-23,321,South,Books,4,405.04,UPI,38.0,1620.16,2023-05,2023,Tuesday
2404,2023-12-05,248,North,Electronics,3,262.72,UPI,25.0,788.16,2023-12,2023,Tuesday
2847,2024-06-07,172,North,Electronics,2,347.3,Cash,35.0,694.6,2024-06,2024,Friday
2887,2024-08-30,395,East,Clothing,5,167.15,Cash,27.0,835.75,2024-08,2024,Friday
2620,2024-07-10,276,North,Books,2,406.1,UPI,46.0,812.2,2024-07,2024,Wednesday
2377,2024-10-02,265,South,Clothing,8,297.48,UPI,39.0,2379.84,2024-10,2024,Wednesday
1337,2024-06-30,70,West,Sports,4,206.29,Debit Card,44.0,825.16,2024-06,2024,Sunday
1233,2024-02-05,379,East,Electronics,2,239.35,Cash,39.0,478.7,2024-02,2024,Monday
2923,2024-05-18,306,West,Clothing,7,359.73,Wallet,43.0,2518.11,2024-05,2024,Saturday
2943,2024-09-21,201,East,Books,6,176.4,Cash,43.0,1058.4,2024-09,2024,Saturday
1159,2024-07-31,427,North,Home & Kitchen,7,80.35,Credit Card,19.0,562.45,2024-07,2024,Wednesday
1469,2023-04-04,216,South,Books,6,269.14,UPI,39.0,1614.84,2023-04,2023,Tuesday
2341,2023-10-19,12,West,Electronics,8,381.58,Debit Card,57.0,3052.64,2023-10,2023,Thursday
1873,2024-04-18,191,West,Books,5,154.11,Debit Card,30.0,770.55,2024-04,2024,Thursday
2641,2023-04-23,257,East,Sports,3,327.58,Credit Card,32.0,982.74,2023-04,2023,Sunday
2048,2024-05-17,461,North,Books,9,61.31,Wallet,40.0,551.79,2024-05,2024,Friday
2815,2023-11-13,474,North,Home & Kitchen,1,294.82,Debit Card,49.0,294.82,2023-11,2023,Monday
2420,2023-02-16,176,North,Sports,9,484.87,Cash,18.0,4363.83,2023-02,2023,Thursday
1586,2023-04-19,380,West,Clothing,8,305.84,Debit Card,39.0,2446.72,2023-04,2023,Wednesday
1206,2024-01-22,263,North,Clothing,9,289.12,UPI,39.0,2602.08,2024-01,2024,Monday
1004,2023-04-17,294,North,Sports,1,428.68,Wallet,58.0,428.68,2023-04,2023,Monday
1906,2023-01-25,405,South,Sports,7,173.82,Cash,50.0,1216.74,2023-01,2023,Wednesday
2839,2023-01-22,30,North,Clothing,6,363.17,UPI,40.0,2179.02,2023-01,2023,Sunday
2184,2024-04-20,196,West,Electronics,3,401.68,Wallet,40.0,1205.04,2024-04,2024,Saturday
2870,2023-02-04,56,South,Sports,9,301.68,Wallet,27.0,2715.12,2023-02,2023,Saturday
2738,2024-06-03,250,West,Sports,8,321.92,Credit Card,21.0,2575.36,2024-06,2024,Monday
2083,2024-11-26,498,South,Books,8,33.28,Cash,21.0,266.24,2024-11,2024,Tuesday
1694,2023-01-08,200,West,Clothing,9,252.65,UPI,30.0,2273.85,2023-01,2023,Sunday
2696,2023-10-12,233,East,Clothing,1,459.92,Credit Card,37.0,459.92,2023-10,2023,Thursday
2676,2023-11-02,49,North,Clothing,8,255.34,Cash,57.0,2042.72,2023-11,2023,Thursday
1715,2024-08-16,109,West,Home & Kitchen,2,339.19,UPI,23.0,678.38,2024-08,2024,Friday
1971,2023-11-22,3,East,Clothing,1,222.56,Credit Card,63.0,222.56,2023-11,2023,Wednesday
2151,2023-09-01,143,North,Home & Kitchen,4,421.7,Cash,30.0,1686.8,2023-09,2023,Friday
1884,2023-01-03,229,North,Clothing,8,127.37,Wallet,69.0,1018.96,2023-01,2023,Tuesday
2677,2023-09-27,302,South,Clothing,3,189.96,Wallet,60.0,569.88,2023-09,2023,Wednesday
2075,2024-08-20,261,South,Home & Kitchen,1,74.73,Debit Card,49.0,74.73,2024-08,2024,Tuesday
2129,2023-10-24,184,East,Sports,7,56.72,UPI,65.0,397.04,2023-10,2023,Tuesday
2601,2023-12-02,343,East,Home & Kitchen,7,144.56,Cash,55.0,1011.92,2023-12,2023,Saturday
2288,2024-12-21,267,North,Home & Kitchen,7,204.14,Credit Card,69.0,1428.98,2024-12,2024,Saturday
1158,2023-03-27,379,West,Clothing,2,194.82,Credit Card,53.0,389.64,2023-03,2023,Monday
2071,2024-02-15,49,East,Clothing,1,322.3,UPI,64.0,322.3,2024-02,2024,Thursday
1524,2023-04-25,173,West,Books,1,142.72,Wallet,33.0,142.72,2023-04,2023,Tuesday
1463,2023-03-27,42,North,Clothing,9,261.65,Wallet,59.0,2354.85,2023-03,2023,Monday
1653,2024-05-19,52,West,Electronics,8,365.66,UPI,41.0,2925.28,2024-05,2024,Sunday
1161,2024-07-10,21,North,Sports,7,145.72,Credit Card,25.0,1020.04,2024-07,2024,Wednesday
1306,2024-08-02,323,North,Clothing,9,495.88,UPI,44.0,4462.92,2024-08,2024,Friday
1657,2024-02-13,232,West,Books,3,276.07,Credit Card,40.0,828.21,2024-02,2024,Tuesday
1548,2024-01-04,287,North,Sports,2,47.53,Cash,44.0,95.06,2024-01,2024,Thursday
1714,2024-01-25,385,South,Books,6,269.6,Debit Card,38.0,1617.6,2024-01,2024,Thursday
1396,2024-04-15,468,North,Electronics,3,99.79,Debit Card,25.0,299.37,2024-04,2024,Monday
1784,2023-03-16,181,North,Sports,5,377.44,UPI,31.0,1887.2,2023-03,2023,Thursday
1400,2024-12-27,237,West,Sports,4,163.75,UPI,23.0,655.0,2024-12,2024,Friday
1799,2024-06-25,457,West,Sports,7,174.46,Credit Card,22.0,1221.22,2024-06,2024,Tuesday
1619,2023-12-31,149,South,Home & Kitchen,5,223.17,UPI,62.0,1115.85,2023-12,2023,Sunday
2564,2023-07-14,127,South,Home & Kitchen,7,480.94,Credit Card,44.0,3366.58,2023-07,2023,Friday
1509,2023-02-12,387,North,Electronics,5,49.16,Debit Card,28.0,245.8,2023-02,2023,Sunday
2391,2023-04-12,457,East,Home & Kitchen,9,95.81,Credit Card,59.0,862.29,2023-04,2023,Wednesday
1737,2023-04-09,491,North,Books,3,314.27,Credit Card,28.0,942.81,2023-04,2023,Sunday
2328,2023-09-25,416,South,Books,6,290.71,UPI,33.0,1744.26,2023-09,2023,Monday
2699,2024-02-01,37,East,Sports,7,140.83,Wallet,43.0,985.81,2024-02,2024,Thursday
2006,2024-08-03,173,East,Home & Kitchen,6,328.62,Credit Card,22.0,1971.72,2024-08,2024,Saturday
1868,2023-10-30,421,North,Home & Kitchen,1,334.31,Credit Card,62.0,334.31,2023-10,2023,Monday
1460,2023-06-03,12,South,Books,9,111.55,Debit Card,28.0,1003.95,2023-06,2023,Saturday
1972,2024-02-14,216,North,Home & Kitchen,8,38.28,Credit Card,32.0,306.24,2024-02,2024,Wednesday
1063,2024-05-23,450,East,Clothing,4,68.73,Credit Card,29.0,274.92,2024-05,2024,Thursday
2856,2024-09-22,313,South,Sports,8,204.89,Credit Card,45.0,1639.12,2024-09,2024,Sunday
1872,2024-06-09,3,West,Books,2,369.3,Debit Card,39.0,738.6,2024-06,2024,Sunday
1994,2023-01-13,152,North,Clothing,2,161.61,Wallet,28.0,323.22,2023-01,2023,Friday
2606,2024-07-24,76,North,Clothing,7,47.17,Cash,45.0,330.19,2024-07,2024,Wednesday
1458,2023-09-04,244,North,Sports,9,98.62,UPI,26.0,887.58,2023-09,2023,Monday
2909,2024-04-22,344,South,Clothing,4,172.79,UPI,44.0,691.16,2024-04,2024,Monday
1479,2023-09-11,73,West,Home & Kitchen,4,470.62,Cash,44.0,1882.48,2023-09,2023,Monday
2076,2024-06-05,356,West,Sports,7,314.35,Wallet,32.0,2200.45,2024-06,2024,Wednesday
2689,2024-10-07,433,South,Clothing,8,414.97,Credit Card,49.0,3319.76,2024-10,2024,Monday
1871,2024-12-26,184,North,Home & Kitchen,2,86.15,Wallet,29.0,172.3,2024-12,2024,Thursday
1791,2023-12-01,226,North,Home & Kitchen,9,312.62,UPI,48.0,2813.58,2023-12,2023,Friday
1618,2024-05-10,79,North,Books,9,301.64,Wallet,21.0,2714.76,2024-05,2024,Friday
2884,2023-06-01,479,East,Home & Kitchen,1,479.13,Cash,46.0,479.13,2023-06,2023,Thursday
2981,2023-02-28,300,East,Electronics,3,237.8,Cash,28.0,713.4,2023-02,2023,Tuesday
2905,2024-07-05,434,North,Home & Kitchen,1,67.55,UPI,31.0,67.55,2024-07,2024,Friday
2163,2023-07-01,314,West,Books,5,246.03,Wallet,46.0,1230.15,2023-07,2023,Saturday
2648,2023-12-31,210,North,Clothing,5,231.37,Credit Card,58.0,1156.85,2023-12,2023,Sunday
1348,2024-06-01,27,North,Electronics,8,469.16,Credit Card,43.0,3753.28,2024-06,2024,Saturday
2034,2024-02-06,198,South,Electronics,5,26.85,Credit Card,51.0,134.25,2024-02,2024,Tuesday
2216,2023-09-21,66,South,Electronics,3,475.55,UPI,45.0,1426.65,2023-09,2023,Thursday
2791,2024-04-07,39,South,Electronics,2,208.99,UPI,47.0,417.98,2024-04,2024,Sunday
1761,2024-03-24,451,South,Sports,2,303.59,Wallet,44.0,607.18,2024-03,2024,Sunday
1955,2023-03-16,359,West,Home & Kitchen,9,429.08,UPI,62.0,3861.72,2023-03,2023,Thursday
1447,2024-09-29,196,South,Home & Kitchen,5,329.18,Debit Card,32.0,1645.9,2024-09,2024,Sunday
1651,2023-12-14,196,North,Electronics,8,255.38,UPI,24.0,2043.04,2023-12,2023,Thursday
2314,2023-03-02,336,East,Sports,2,147.96,UPI,31.0,295.92,2023-03,2023,Thursday
2902,2024-10-04,388,West,Electronics,2,280.34,Debit Card,34.0,560.68,2024-10,2024,Friday
1380,2023-09-03,477,South,Home & Kitchen,6,427.43,Credit Card,67.0,2564.58,2023-09,2023,Sunday
1565,2023-08-21,83,North,Books,8,448.89,UPI,67.0,3591.12,2023-08,2023,Monday
2353,2023-04-08,162,East,Clothing,8,449.41,UPI,34.0,3595.28,2023-04,2023,Saturday
2765,2023-03-05,424,West,Clothing,5,405.44,Cash,24.0,2027.2,2023-03,2023,Sunday
2635,2024-06-07,194,South,Sports,1,368.0,UPI,39.0,368.0,2024-06,2024,Friday
1957,2024-10-07,202,South,Home & Kitchen,5,171.29,Wallet,53.0,856.45,2024-10,2024,Monday
2947,2023-12-27,59,North,Sports,6,181.83,Debit Card,56.0,1090.98,2023-12,2023,Wednesday
2625,2024-11-02,455,West,Electronics,9,489.11,Cash,65.0,4401.99,2024-11,2024,Saturday
1921,2024-07-07,314,West,Books,3,113.56,Cash,32.0,340.68,2024-07,2024,Sunday
1232,2023-03-05,47,North,Books,5,479.72,UPI,45.0,2398.6,2023-03,2023,Sunday
2229,2023-11-09,294,West,Books,8,294.45,UPI,28.0,2355.6,2023-11,2023,Thursday
1383,2024-04-21,311,North,Sports,1,452.46,Credit Card,30.0,452.46,2024-04,2024,Sunday
2280,2023-10-07,279,East,Books,5,269.44,Credit Card,57.0,1347.2,2023-10,2023,Saturday
2424,2024-02-05,325,West,Home & Kitchen,4,386.8,Cash,67.0,1547.2,2024-02,2024,Monday
1073,2024-04-21,269,North,Books,6,28.25,UPI,40.0,169.5,2024-04,2024,Sunday
1071,2024-07-19,89,North,Sports,6,434.24,Debit Card,20.0,2605.44,2024-07,2024,Friday
2351,2023-08-15,158,East,Sports,3,100.33,Debit Card,68.0,300.99,2023-08,2023,Tuesday
2840,2024-02-14,188,West,Books,5,246.03,UPI,35.0,1230.15,2024-02,2024,Wednesday
1172,2024-04-17,51,West,Sports,1,324.79,Credit Card,60.0,324.79,2024-04,2024,Wednesday
2091,2024-11-15,182,East,Books,1,160.89,Credit Card,20.0,160.89,2024-11,2024,Friday
1169,2024-10-01,281,South,Books,7,333.49,Credit Card,44.0,2334.43,2024-10,2024,Tuesday
1494,2024-11-05,450,West,Books,6,242.67,UPI,68.0,1456.02,2024-11,2024,Tuesday
2268,2024-12-07,409,West,Home & Kitchen,7,271.8,Credit Card,32.0,1902.6,2024-12,2024,Saturday
2045,2024-10-26,138,South,Books,7,126.18,Cash,43.0,883.26,2024-10,2024,Saturday
2527,2024-05-07,275,West,Home & Kitchen,3,227.71,Wallet,35.0,683.13,2024-05,2024,Tuesday
1894,2023-01-28,3,South,Sports,7,331.41,Credit Card,25.0,2319.87,2023-01,2023,Saturday
1273,2024-03-28,242,East,Clothing,3,136.08,Cash,65.0,408.24,2024-03,2024,Thursday
2445,2023-06-08,148,East,Home & Kitchen,3,152.84,Debit Card,34.0,458.52,2023-06,2023,Thursday
1421,2023-01-05,288,West,Home & Kitchen,9,43.61,Cash,63.0,392.49,2023-01,2023,Thursday
1095,2024-05-07,365,North,Home & Kitchen,3,67.6,Debit Card,57.0,202.8,2024-05,2024,Tuesday
2385,2024-05-12,377,North,Sports,1,430.63,Wallet,20.0,430.63,2024-05,2024,Sunday
2605,2024-07-24,438,South,Electronics,3,353.93,UPI,53.0,1061.79,2024-07,2024,Wednesday
2616,2024-02-26,232,West,Clothing,7,50.28,Debit Card,27.0,351.96,2024-02,2024,Monday
1043,2023-09-01,369,South,Home & Kitchen,4,111.6,UPI,44.0,446.4,2023-09,2023,Friday
2622,2024-06-18,179,West,Books,4,236.98,Wallet,40.0,947.92,2024-06,2024,Tuesday
2127,2024-04-06,301,South,Electronics,7,230.39,Wallet,36.0,1612.73,2024-04,2024,Saturday
2191,2023-08-03,152,East,Sports,5,132.27,Credit Card,55.0,661.35,2023-08,2023,Thursday
2305,2023-04-19,104,East,Clothing,3,147.64,UPI,19.0,442.92,2023-04,2023,Wednesday
1889,2024-05-20,144,North,Sports,7,102.24,Credit Card,61.0,715.68,2024-05,2024,Monday
1575,2023-03-10,80,West,Home & Kitchen,1,355.43,Debit Card,28.0,355.43,2023-03,2023,Friday
1039,2023-07-09,26,North,Home & Kitchen,8,244.12,Debit Card,35.0,1952.96,2023-07,2023,Sunday
1307,2024-02-02,42,West,Clothing,8,386.37,Wallet,41.0,3090.96,2024-02,2024,Friday
1669,2023-08-17,105,East,Clothing,9,199.87,Wallet,28.0,1798.83,2023-08,2023,Thursday
1007,2023-01-21,384,East,Books,1,99.6,Cash,26.0,99.6,2023-01,2023,Saturday
2078,2024-09-26,90,East,Home & Kitchen,1,466.3,UPI,28.0,466.3,2024-09,2024,Thursday
1783,2024-07-31,269,South,Books,6,246.03,Credit Card,45.0,1476.18,2024-07,2024,Wednesday
1409,2024-07-23,248,North,Clothing,3,304.98,Debit Card,27.0,914.94,2024-07,2024,Tuesday
2019,2023-12-15,251,South,Clothing,5,203.08,Cash,64.0,1015.4,2023-12,2023,Friday
1782,2023-08-17,374,South,Sports,5,41.26,Debit Card,53.0,206.3,2023-08,2023,Thursday
1167,2023-12-06,124,East,Electronics,5,227.07,Wallet,30.0,1135.35,2023-12,2023,Wednesday
1535,2023-10-04,146,South,Sports,1,112.32,Cash,38.0,112.32,2023-10,2023,Wednesday
1584,2024-07-22,101,North,Sports,8,436.31,Debit Card,32.0,3490.48,2024-07,2024,Monday
2275,2023-08-14,42,East,Books,4,15.99,Credit Card,68.0,63.96,2023-08,2023,Monday
2935,2024-04-04,170,North,Sports,1,421.47,Debit Card,56.0,421.47,2024-04,2024,Thursday
2446,2023-06-01,124,West,Home & Kitchen,7,434.14,Cash,27.0,3038.98,2023-06,2023,Thursday
2253,2023-11-26,79,North,Sports,8,329.2,Wallet,30.0,2633.6,2023-11,2023,Sunday
2737,2023-11-05,476,East,Electronics,8,128.68,UPI,23.0,1029.44,2023-11,2023,Sunday
2492,2023-01-03,328,East,Clothing,8,120.53,Debit Card,55.0,964.24,2023-01,2023,Tuesday
1814,2023-05-06,174,East,Electronics,6,51.36,Cash,36.0,308.16,2023-05,2023,Saturday
1317,2024-04-04,302,West,Home & Kitchen,6,193.06,Cash,45.0,1158.36,2024-04,2024,Thursday
2304,2023-01-29,238,West,Books,3,320.86,Cash,18.0,962.58,2023-01,2023,Sunday
2751,2023-02-06,340,West,Clothing,2,94.1,Credit Card,34.0,188.2,2023-02,2023,Monday
1517,2024-05-13,392,West,Home & Kitchen,7,488.06,Wallet,51.0,3416.42,2024-05,2024,Monday
2697,2024-05-30,265,West,Clothing,5,450.46,Debit Card,41.0,2252.3,2024-05,2024,Thursday
1534,2024-12-29,20,South,Sports,7,184.99,Wallet,31.0,1294.93,2024-12,2024,Sunday
2063,2023-10-16,302,East,Home & Kitchen,7,171.92,Wallet,48.0,1203.44,2023-10,2023,Monday
1272,2024-10-13,439,East,Sports,4,388.46,UPI,24.0,1553.84,2024-10,2024,Sunday
1549,2024-11-25,499,West,Clothing,4,358.49,Debit Card,32.0,1433.96,2024-11,2024,Monday
1965,2024-01-27,273,East,Electronics,9,230.55,Wallet,66.0,2074.95,2024-01,2024,Saturday
2726,2023-06-12,72,North,Electronics,1,267.17,Cash,54.0,267.17,2023-06,2023,Monday
2919,2024-05-16,448,West,Clothing,1,335.75,Wallet,57.0,335.75,2024-05,2024,Thursday
1599,2023-01-09,62,South,Home & Kitchen,8,170.4,Credit Card,31.0,1363.2,2023-01,2023,Monday
2711,2024-12-07,397,North,Sports,6,385.37,UPI,22.0,2312.22,2024-12,2024,Saturday
1571,2024-07-17,190,East,Electronics,6,42.2,Cash,67.0,253.2,2024-07,2024,Wednesday
1075,2024-02-06,245,East,Sports,3,382.83,Credit Card,36.0,1148.49,2024-02,2024,Tuesday
1062,2024-03-03,220,West,Sports,13,216.42,Cash,55.0,2813.46,2024-03,2024,Sunday
2265,2024-12-09,369,South,Clothing,9,36.45,Wallet,44.0,328.05,2024-12,2024,Monday
1810,2024-06-29,213,East,Home & Kitchen,2,469.09,Credit Card,64.0,938.18,2024-06,2024,Saturday
1245,2024-04-08,10,South,Clothing,9,454.5,Credit Card,64.0,4090.5,2024-04,2024,Monday
2465,2023-04-18,437,South,Sports,1,233.92,Cash,69.0,233.92,2023-04,2023,Tuesday
1106,2023-05-19,199,South,Books,3,375.59,Credit Card,32.0,1126.77,2023-05,2023,Friday
1674,2024-03-16,425,South,Electronics,3,239.35,Wallet,42.0,718.05,2024-03,2024,Saturday
1643,2024-09-29,395,East,Sports,5,60.86,Cash,65.0,304.3,2024-09,2024,Sunday
2287,2023-05-08,307,West,Books,7,195.55,Cash,32.0,1368.85,2023-05,2023,Monday
1666,2023-03-21,42,North,Books,2,395.58,Wallet,40.0,791.16,2023-03,2023,Tuesday
1510,2024-09-07,483,West,Books,7,218.34,Wallet,49.0,1528.38,2024-09,2024,Saturday
1132,2024-10-04,282,North,Electronics,4,239.35,UPI,26.0,957.4,2024-10,2024,Friday
1445,2024-05-27,407,South,Books,3,494.73,UPI,23.0,1484.19,2024-05,2024,Monday
1867,2024-12-19,171,South,Home & Kitchen,6,108.28,Cash,44.0,649.68,2024-12,2024,Thursday
2862,2024-12-23,167,East,Sports,9,129.77,Cash,57.0,1167.93,2024-12,2024,Monday
2802,2024-08-11,400,South,Sports,4,251.34,UPI,53.0,1005.36,2024-08,2024,Sunday
1058,2023-12-06,69,South,Home & Kitchen,5,350.54,Cash,58.0,1752.7,2023-12,2023,Wednesday
2681,2024-12-16,43,North,Home & Kitchen,2,50.06,Cash,34.0,100.12,2024-12,2024,Monday
2086,2024-10-09,280,East,Books,1,336.33,Cash,65.0,336.33,2024-10,2024,Wednesday
1087,2023-10-23,19,East,Clothing,8,340.26,Debit Card,63.0,2722.08,2023-10,2023,Monday
2877,2023-06-08,202,North,Home & Kitchen,9,56.4,Cash,62.0,507.6,2023-06,2023,Thursday
1772,2023-04-28,190,West,Books,9,221.96,Cash,34.0,1997.64,2023-04,2023,Friday
2248,2024-05-14,214,North,Sports,3,90.0,Cash,47.0,270.0,2024-05,2024,Tuesday
1709,2024-12-24,8,North,Clothing,5,354.22,Cash,57.0,1771.1,2024-12,2024,Tuesday
2579,2024-08-24,469,East,Books,7,393.9,UPI,45.0,2757.3,2024-08,2024,Saturday
2356,2024-10-25,102,East,Sports,8,182.97,Wallet,63.0,1463.76,2024-10,2024,Friday
2584,2024-08-15,276,West,Sports,4,472.77,Cash,27.0,1891.08,2024-08,2024,Thursday
1539,2023-07-11,390,West,Home & Kitchen,3,300.57,UPI,67.0,901.71,2023-07,2023,Tuesday
2454,2023-02-08,4,West,Home & Kitchen,6,37.18,Wallet,53.0,223.08,2023-02,2023,Wednesday
2196,2024-10-31,442,South,Sports,2,243.16,Debit Card,27.0,486.32,2024-10,2024,Thursday
2575,2023-02-07,267,North,Electronics,7,346.11,Credit Card,44.0,2422.77,2023-02,2023,Tuesday
2780,2023-04-12,450,South,Clothing,2,102.49,Credit Card,39.0,204.98,2023-04,2023,Wednesday
1419,2024-07-25,456,West,Electronics,3,422.02,Cash,38.0,1266.06,2024-07,2024,Thursday
2872,2023-04-03,193,South,Books,9,218.76,Wallet,42.0,1968.84,2023-04,2023,Monday
2074,2023-07-15,192,East,Books,5,193.8,Wallet,65.0,969.0,2023-07,2023,Saturday
2727,2024-07-06,456,West,Books,4,177.15,Debit Card,67.0,708.6,2024-07,2024,Saturday
2297,2023-07-20,85,East,Clothing,4,344.34,Wallet,40.0,1377.36,2023-07,2023,Thursday
1852,2023-05-01,258,East,Books,7,7.65,Credit Card,69.0,53.55,2023-05,2023,Monday
2772,2024-01-01,143,West,Home & Kitchen,5,141.35,Cash,69.0,706.75,2024-01,2024,Monday
